,pred,raw
49565,7,2
12434,8,8
5063,7,6
7227,8,8
667,4,6
17753,7,8
59048,3,4
2953,3,6
54910,5,5
56444,8,7
58876,4,7
13319,4,5
2401,5,7
30408,8,8
10618,5,6
37802,8,8
6248,1,1
50124,8,8
54765,8,5
45767,6,6
25870,8,8
29590,4,6
12506,7,8
38812,3,1
49144,1,1
2255,7,8
7901,6,7
53065,8,8
105,1,1
7081,3,1
11307,1,3
57492,8,8
3190,1,1
52750,5,6
44804,6,7
39207,4,7
32227,7,8
22191,2,6
42486,8,7
55685,8,8
32620,2,5
26640,6,6
48497,1,5
41249,8,8
8663,2,3
17420,4,5
27299,1,4
36802,7,7
27853,8,8
18390,1,3
43049,6,2
2789,3,4
7244,4,5
54995,5,8
33271,5,6
15363,6,1
33665,7,7
50419,5,3
22860,4,5
28676,8,8
11005,2,5
22117,8,8
29239,5,6
54725,5,6
43844,6,5
13821,1,5
47774,8,8
39752,5,2
19836,8,8
37319,5,6
2595,6,7
2280,7,8
18537,8,8
2696,6,8
47603,7,6
2748,7,1
13556,7,2
55880,8,6
43093,7,6
20550,8,8
1504,5,7
39966,5,7
7391,8,8
45121,7,7
51223,5,5
4467,6,6
57988,6,1
23461,1,1
56615,4,5
44944,7,6
10382,5,6
2194,6,6
11609,5,5
54124,7,7
44027,8,8
52353,1,5
5893,3,1
51369,8,8
38143,2,1
4246,5,1
50869,8,8
35272,8,6
2269,8,6
35032,1,1
10514,8,8
33713,6,6
33290,7,8
21214,7,7
6621,2,6
52734,8,8
9561,5,7
50294,5,6
50531,5,6
54210,5,2
46262,1,6
15669,7,8
56318,4,7
9258,8,8
27976,8,8
45117,8,8
39413,7,8
47932,6,6
21056,4,1
37182,7,6
35904,2,5
53275,7,3
52559,1,2
36838,8,8
45296,8,8
25001,5,7
25424,7,7
10085,5,8
51087,5,6
36171,6,7
45044,5,5
12241,7,7
40153,7,8
2972,6,1
3411,8,7
23955,5,2
23397,5,1
59054,4,2
31326,8,8
19445,3,5
21024,4,6
6,8,8
47745,8,8
5689,6,2
20831,4,2
19426,8,8
24412,6,5
39890,7,7
57336,7,6
9252,4,5
45066,5,1
49294,6,8
57090,5,7
32215,4,1
10423,8,8
15865,4,6
14841,8,8
22610,3,4
39578,5,5
23452,8,8
25910,4,2
2379,3,1
44128,7,1
44549,7,7
41769,5,5
38116,7,1
50432,8,8
34971,8,8
19541,6,6
18590,7,1
6261,5,1
6529,5,6
39704,8,8
58300,5,4
16950,7,7
24293,4,2
34360,7,8
152,2,1
42399,6,1
702,1,4
18946,8,8
51272,2,1
56460,5,2
882,8,8
28248,5,2
16066,2,6
32737,8,8
48042,2,2
20282,2,2
5262,8,7
4142,5,1
19294,6,6
14821,8,8
333,6,6
11567,5,5
46362,6,6
13632,5,6
38616,6,7
25110,8,8
3526,8,8
43462,5,7
46416,5,5
13840,8,1
30350,5,8
42799,3,6
28312,4,6
3719,1,1
46936,5,5
29440,7,1
32184,8,7
4503,5,2
43226,7,5
52560,5,6
2908,8,6
41411,3,5
11534,8,8
23666,2,2
37947,1,5
21496,7,6
41471,8,8
8992,8,8
25406,6,6
4725,8,8
38632,8,4
57575,7,8
49269,6,8
49077,6,7
816,1,2
8065,6,7
20319,5,1
14516,1,2
22553,6,1
897,8,8
32121,1,2
46871,8,8
12499,6,1
8461,2,1
24879,1,4
5360,7,2
58113,4,2
4275,7,8
32093,5,6
42631,2,2
4706,8,8
49368,6,7
19400,4,7
54481,8,7
27364,2,1
45562,6,7
3711,3,4
26541,5,6
44850,8,8
54295,7,1
41056,6,7
54939,4,1
39915,1,2
55723,8,8
1136,1,2
36832,7,8
51492,2,3
53202,2,6
19142,7,8
3339,1,2
11144,3,2
13794,8,8
15222,6,6
788,6,8
52824,7,8
57596,5,2
16306,7,8
59291,8,8
5254,7,6
3127,8,8
47237,3,5
29184,8,8
51807,8,8
58601,4,5
22093,6,8
23640,8,2
7568,1,5
12172,8,1
4114,1,2
27039,6,6
18696,7,2
46508,1,1
58322,5,7
12993,8,8
56959,8,8
44981,6,7
22416,8,8
36511,7,7
26323,8,8
54980,3,6
6567,5,5
31654,2,2
14334,7,7
22146,8,8
56613,8,8
57134,6,7
55936,8,8
34760,5,6
48343,5,8
20727,1,1
41051,3,2
49714,8,2
23083,7,4
9873,8,7
16223,5,7
9411,4,6
47445,7,6
41865,2,6
35030,1,2
6726,8,2
22583,7,6
44396,8,8
40079,8,8
15720,8,8
29152,7,6
16888,4,5
3668,8,8
19223,5,6
350,8,8
6144,8,8
54702,7,8
53596,8,6
22071,3,6
38181,8,8
56644,4,5
33933,8,8
21985,5,1
48450,7,5
47849,3,5
55921,7,6
54920,6,6
17384,8,8
4408,8,6
45714,1,2
3674,6,5
35751,2,6
11524,8,8
27912,7,8
20040,3,7
14693,8,8
28600,8,8
10162,1,3
16886,4,4
7876,5,6
12775,8,8
27560,7,7
45890,1,2
13516,8,8
1719,1,4
5888,8,8
20654,1,1
15646,8,8
7792,8,7
31672,2,4
60,6,8
30313,1,1
38154,2,2
23527,7,6
46558,4,6
14863,8,8
57607,8,8
25115,8,8
39004,1,1
16381,5,8
2005,8,2
29660,6,6
26948,8,8
40638,8,8
36233,4,4
29275,2,5
43719,8,2
35899,7,8
9479,8,8
55002,7,7
47205,8,8
49261,8,8
36428,4,5
7623,5,7
24279,8,8
30420,7,8
52543,8,8
45773,1,3
19575,7,2
36186,4,6
14908,8,7
22062,4,4
15921,3,5
54507,1,4
31973,1,5
39399,1,1
20568,8,8
33110,7,6
15694,8,8
17620,7,7
18337,8,8
8328,8,7
9168,6,6
45698,1,1
15012,6,6
11878,3,5
43067,1,5
45,6,7
48598,8,6
43540,5,7
15784,1,1
18915,3,1
11655,5,6
24434,7,7
40762,7,6
18492,8,8
32736,1,2
34937,8,8
2750,7,6
58542,7,7
21691,5,8
34150,8,6
23381,8,8
48740,1,7
48699,4,6
23649,8,8
41661,4,7
10397,8,8
31320,8,8
34268,7,8
39980,8,7
36762,3,7
35829,5,6
21969,6,6
58870,8,7
40371,1,4
1682,1,2
3928,7,1
25947,7,6
45321,4,2
35059,5,6
5765,7,8
39452,7,1
55535,8,8
11443,8,8
22316,7,7
14175,6,8
3603,7,7
37274,8,8
6218,4,2
9856,8,7
5415,8,8
19312,8,8
57161,4,5
20567,7,2
13305,2,2
58141,4,6
12066,5,2
51100,2,1
21253,4,7
8694,8,8
32210,6,8
33276,8,8
43497,8,7
50998,6,1
39627,2,5
21701,2,1
56451,8,6
20418,1,1
6732,7,7
55456,7,8
38752,1,2
38875,7,8
44363,2,3
18180,1,1
5488,5,1
13084,5,6
26855,8,7
1833,7,2
42240,7,8
37787,6,6
44915,6,8
6643,8,8
56705,7,8
1219,7,8
36012,2,4
48812,7,8
22018,8,8
31755,2,1
3977,3,6
14360,8,8
9198,8,8
45781,8,1
3748,1,2
25633,1,1
45588,8,8
12439,1,5
12968,7,8
18049,1,2
40272,8,8
49888,3,1
45229,7,7
30095,6,8
45000,7,7
707,1,1
47910,6,6
21550,6,6
24044,8,8
12605,8,8
44110,5,7
40533,5,1
55051,8,8
57900,1,3
32464,5,2
31287,7,8
35693,7,1
7645,4,1
27840,5,7
7217,1,3
13868,6,5
5344,5,6
44180,8,8
56778,5,1
20310,8,8
40938,6,8
21706,5,7
29268,8,8
40754,2,6
9025,8,8
43065,8,8
8574,7,7
257,3,2
37643,5,7
15522,8,8
4145,7,5
2813,8,8
20219,8,8
59140,1,2
37077,1,2
53670,4,1
38820,1,1
35556,7,8
6776,1,2
17529,5,6
11399,8,8
46580,8,6
44432,1,3
48757,1,1
48324,8,8
11378,6,5
19707,1,2
29298,6,6
40113,8,8
39899,8,8
44516,4,5
19787,2,1
41891,8,7
7552,3,1
15821,4,5
52690,6,6
40636,1,1
35113,8,8
36235,5,2
36051,7,7
268,2,3
37197,6,1
47860,1,1
53343,5,6
22424,5,5
39655,6,8
4453,3,2
33018,7,6
1041,3,1
36387,7,7
24086,6,6
31167,2,2
22025,8,6
42954,3,6
52230,3,6
5692,6,7
23308,4,5
16532,3,5
33465,4,7
26684,7,6
46393,5,8
41799,8,6
57224,8,8
3011,6,7
21126,7,8
29341,8,8
30715,4,2
57310,5,8
49506,8,8
47481,5,7
46265,5,7
14973,8,8
16303,5,7
11388,8,8
20461,8,8
54077,8,7
34836,8,8
10518,3,6
4949,5,6
32949,5,7
25098,7,6
56857,7,7
31532,6,1
43174,5,1
16090,3,6
23513,8,6
11544,8,8
8467,7,1
14583,1,6
578,5,2
47018,6,6
17641,3,1
13874,8,8
45995,1,5
12674,7,7
49770,8,8
5697,8,8
11277,7,7
13825,6,8
24199,6,8
34752,8,8
57407,6,8
53185,8,8
38026,4,5
51073,7,8
13428,3,2
14163,7,1
53357,4,7
30867,1,6
42529,8,8
42081,5,6
17079,5,8
39663,8,7
2802,2,6
28490,2,1
48731,4,5
25502,1,2
8207,7,8
867,6,8
29848,4,1
27565,6,6
54121,1,1
44875,8,8
47754,8,4
40456,1,2
54170,8,8
46338,8,8
46435,6,5
46420,4,1
21929,7,6
22908,7,8
12337,8,8
23331,5,7
21438,7,2
570,7,7
26999,7,8
16652,6,7
53087,2,6
49582,2,1
36906,8,8
57011,8,8
56912,7,8
41128,5,5
542,7,6
4996,8,8
30108,6,7
51507,5,6
6947,8,7
44426,5,7
32212,7,6
31169,3,2
23285,6,7
10053,2,4
32707,8,6
54389,6,6
13105,4,1
9673,2,7
46044,8,8
44830,3,6
34509,1,1
6825,8,7
48910,8,8
12810,8,8
29911,8,8
57937,8,8
27461,8,8
20795,8,8
6660,8,8
39264,6,8
1446,7,6
20094,8,8
35369,2,5
54567,6,6
56669,6,2
49753,7,6
14687,8,8
28990,6,2
8867,6,6
48212,8,8
24232,8,8
12363,5,7
49053,8,8
43766,7,7
15662,6,7
22,1,5
55491,8,8
19874,8,8
23301,5,6
18296,8,8
18998,8,8
55343,7,7
24933,8,8
22129,6,1
52239,7,5
53437,4,1
39229,4,2
24181,1,2
57445,6,2
42067,5,2
16487,6,2
25636,8,8
45889,7,7
57663,8,8
1352,4,6
47498,7,2
23872,8,8
37626,8,8
3781,1,2
18314,1,2
58628,8,8
7288,8,8
22441,8,8
54635,8,8
865,8,8
5942,8,8
28806,6,7
46495,3,1
15936,8,8
27583,7,8
10890,8,8
39209,5,1
40409,5,7
35043,5,5
33604,8,8
49681,5,6
7485,8,8
46395,1,1
46107,3,6
54587,3,6
6038,2,5
39791,8,8
28233,5,7
39064,1,5
34788,8,8
46941,7,4
2670,8,6
57488,8,8
1758,8,8
49312,7,7
2896,8,8
42895,8,7
43919,5,1
31120,6,6
34329,8,6
39460,4,1
33275,5,8
2125,4,6
15055,1,2
15658,8,8
35873,2,5
47803,6,8
58790,6,7
25253,7,7
24158,8,8
51861,2,1
31916,5,3
36425,7,1
30067,1,2
57132,6,2
36938,5,8
47746,2,6
28612,3,2
48426,7,2
50831,7,8
55765,7,8
31422,8,8
8611,8,8
43128,8,8
16219,6,2
55055,5,1
24998,6,8
50892,8,8
6654,3,5
48031,6,7
2391,8,8
12324,8,7
11112,8,4
33736,4,6
50766,8,8
47584,1,1
15358,7,8
17288,3,1
40687,1,1
21581,3,7
23441,8,8
46457,2,2
36555,6,6
25853,1,2
36104,8,8
22653,1,4
50356,5,8
43432,7,8
54197,8,8
24091,7,8
47799,8,8
48788,6,6
40521,6,5
35971,6,5
19711,2,1
51582,5,6
48681,5,6
22260,1,5
53657,5,1
2632,4,1
25270,8,7
26201,7,6
46238,8,8
7676,5,7
54317,4,7
45412,8,7
740,8,8
35701,8,8
54874,8,7
32237,5,6
10702,8,8
37348,7,6
51506,1,5
56374,8,8
22709,5,8
36372,3,6
2384,8,7
4976,8,8
45863,6,7
25875,8,8
52661,5,2
27522,8,8
14133,6,6
44265,4,5
55873,5,6
17213,5,5
48852,2,5
2316,1,1
38207,8,8
516,8,8
17241,7,8
56931,8,8
45821,8,8
26490,6,1
37885,7,8
16910,5,6
29619,4,6
2623,4,8
58521,7,8
35603,7,7
34675,2,2
46379,3,2
20886,7,7
46380,6,6
231,7,7
5608,6,6
1026,1,1
31255,8,8
35263,7,7
54218,8,5
50695,5,5
15718,5,6
41589,1,2
19963,6,6
38324,8,7
41372,7,1
56398,8,7
49948,2,1
3787,6,7
54165,2,4
57791,5,6
1299,5,5
10114,5,1
4119,7,8
48992,5,8
41854,3,2
41375,8,8
37261,7,8
26797,8,7
36972,8,6
54848,4,1
6763,7,8
59334,8,8
5924,5,6
42289,5,7
32446,8,8
14093,5,6
57162,6,6
2778,7,6
48228,5,7
8226,8,8
40767,8,8
54191,8,7
18622,1,1
44172,8,7
30293,8,8
8950,7,8
1876,4,5
16531,7,8
36025,6,8
42915,2,1
34418,7,7
50478,6,6
25485,8,8
12302,7,7
46049,2,1
19642,8,8
43639,6,6
35992,8,8
39681,6,1
36198,8,8
43134,4,6
16357,3,6
16580,8,7
24525,1,2
32832,6,6
15840,1,1
7965,2,6
48563,7,6
22435,4,7
22259,2,5
8802,2,2
49699,2,5
41066,6,7
28388,8,6
11492,3,2
38639,8,8
46307,8,8
41896,5,6
55804,5,6
25176,8,8
37484,6,8
2901,6,6
26112,6,7
29614,6,5
33958,8,8
49407,5,2
50255,6,6
22145,7,1
13818,3,5
20161,3,1
17678,8,8
8644,8,8
36601,8,1
3551,7,7
22889,8,8
54993,8,6
7390,3,6
8508,8,8
37288,6,6
16252,8,6
24304,6,8
43281,2,5
16697,4,5
22852,2,4
8436,7,6
54172,7,7
45433,8,8
46001,5,1
57044,6,8
27335,7,7
58609,8,8
18777,5,5
36362,8,8
49071,7,2
29525,2,5
43455,1,2
57181,7,8
53073,8,8
50352,8,8
14219,6,7
58638,4,2
51245,3,2
29411,5,6
3385,8,7
40241,8,8
27854,7,8
43732,7,7
30861,8,8
32561,5,6
14380,7,8
40274,8,8
29049,7,8
23586,5,6
10885,2,6
17776,7,6
18795,1,1
27813,6,6
32519,8,8
50076,6,8
5437,8,8
16340,4,5
45305,4,5
20777,5,6
50502,5,6
38274,8,8
29404,6,8
27308,6,7
8213,3,6
3689,3,5
19124,6,7
14557,8,8
49505,2,5
27648,5,5
32665,5,2
22960,6,7
12468,8,6
1868,8,7
25537,5,6
10577,8,6
12113,7,8
6185,7,6
5899,8,8
50107,8,8
23887,8,8
7167,8,7
12513,3,5
14664,6,8
32905,8,8
50840,1,1
43970,1,5
1883,6,1
2659,8,6
53306,5,1
31576,6,5
64,8,8
13311,4,5
22220,1,2
10483,1,1
44313,8,8
30750,8,8
15756,1,3
56810,8,8
11136,7,7
42780,3,4
19645,7,7
39922,8,8
48254,8,8
38258,8,8
39708,4,6
32064,8,8
34765,4,5
39172,5,1
48016,6,7
30781,7,1
55330,8,7
50462,4,5
34707,7,7
54642,6,8
21219,8,8
40408,6,2
12789,1,1
29088,1,5
34392,6,6
33804,8,8
33900,8,8
10077,1,1
15360,8,8
55771,3,6
5603,8,8
39175,6,8
16166,3,6
26246,7,2
51787,2,6
31596,8,8
32297,6,7
50366,5,6
43837,2,2
261,7,5
54116,4,1
31257,1,2
16286,3,4
5617,1,1
54761,6,6
28562,1,2
42887,7,8
51788,6,6
54158,4,8
16644,8,8
7143,8,8
10401,2,6
29273,7,8
37527,8,8
57755,8,8
39145,7,6
39523,3,3
42960,7,6
1992,7,6
28298,7,2
29481,8,6
25019,3,2
57406,4,2
37170,5,7
43737,7,8
12446,8,8
31035,2,2
35363,5,6
9652,8,8
51579,5,6
56117,1,2
31822,1,2
56784,7,7
4404,7,8
17787,6,6
36147,3,2
20050,6,6
27169,3,7
34346,6,7
19044,1,6
49541,8,7
30895,8,8
13759,7,8
36044,5,8
2330,3,6
23360,8,8
58729,4,5
18921,4,6
41496,6,5
33153,8,8
18478,5,2
6637,6,8
18893,5,6
38709,1,4
8693,7,8
36709,6,8
16416,5,6
24889,5,8
46613,8,8
43018,5,6
49016,2,2
32035,7,8
41494,8,8
5053,5,5
36064,8,7
29752,5,2
5395,5,7
58442,6,7
43799,1,1
44142,7,7
34762,7,8
18147,1,4
2393,7,6
21836,7,8
47889,8,8
41992,8,8
13466,1,3
42436,4,6
11350,8,8
58785,8,7
3985,8,8
43658,1,2
40592,6,6
15673,8,8
56939,7,6
34321,8,8
40485,3,3
35944,6,8
14305,7,8
27129,1,3
18149,3,2
45332,7,6
30080,3,6
50958,5,1
40282,1,6
15058,5,1
34430,1,3
11542,8,8
1108,8,8
26474,7,8
8245,5,6
28420,1,3
31826,7,7
37383,1,2
25294,7,7
36081,6,6
22542,8,8
48581,5,6
27244,4,1
51663,5,7
31980,7,7
14211,8,8
9629,6,8
27682,4,1
7187,5,6
28641,8,8
46572,7,1
15008,3,1
5505,6,7
42583,5,1
5849,8,8
57720,8,8
8781,8,8
28487,1,1
32596,8,6
20331,8,8
23020,6,6
32300,4,1
15660,8,8
34365,6,5
21111,8,8
28483,5,8
23491,8,8
47004,1,1
1905,7,6
7703,2,6
33718,8,1
12228,5,6
36396,7,8
27406,5,7
6595,3,2
18330,7,8
52797,8,6
37515,2,5
48654,2,2
15864,6,8
23622,7,8
31843,5,2
42142,6,6
18176,4,2
17861,7,2
49148,3,5
15274,2,4
57547,1,2
12555,4,7
18749,3,5
30191,6,1
19595,8,8
51730,8,2
52241,8,2
6295,4,2
22307,4,6
55339,3,2
3155,7,7
23820,2,4
23031,8,6
6810,7,7
9009,5,7
5189,8,8
55424,6,6
2463,8,8
33198,4,1
16655,8,8
39680,2,5
44698,8,6
53169,1,2
54968,7,6
32123,7,7
24773,8,8
35015,1,1
27241,5,6
31584,1,5
56178,5,7
20254,6,6
1416,8,8
53693,1,6
55143,6,8
22817,1,4
54714,1,2
39724,8,8
55428,8,8
52851,8,8
57085,5,8
6968,7,6
7713,2,5
35664,6,7
19865,6,6
48474,8,8
28511,3,1
48009,5,1
40653,3,1
51026,7,8
32684,6,6
57573,4,7
84,3,1
27460,4,7
25715,6,8
34187,6,2
49026,5,6
33044,5,8
28980,1,1
46122,8,7
59158,7,8
48445,5,6
27975,8,8
29464,6,7
43088,7,6
49867,8,8
43341,7,1
49331,7,8
36998,1,2
29809,8,8
49500,5,8
5101,8,8
22405,5,5
35165,5,2
53989,8,8
49263,5,5
10211,8,8
52783,2,2
48125,8,7
41647,8,5
11206,8,8
23877,7,2
57923,7,4
1516,7,6
44586,1,1
12821,5,6
35851,1,5
3390,8,8
39382,4,5
7916,1,6
49989,7,7
13249,8,8
55351,1,5
26256,8,7
56125,7,8
33475,3,2
29094,8,8
20815,6,6
17071,7,6
55368,5,6
22487,7,8
19607,2,5
32157,7,1
58586,8,7
21566,7,7
26739,8,7
56869,3,1
30537,7,8
50412,8,6
24270,8,8
32086,8,8
11167,2,5
51121,2,2
3468,8,8
28290,8,8
49839,8,8
52841,8,7
30738,8,8
11343,6,8
46608,5,7
42096,1,2
14758,3,2
12487,6,5
46173,6,8
11122,8,8
22355,6,7
8069,3,5
9699,7,2
19484,8,8
53529,5,5
40931,1,2
843,3,5
40963,1,2
46443,1,2
4017,6,6
40453,2,5
29325,8,8
23003,7,6
57461,1,6
40072,7,8
3803,1,1
30618,7,8
43859,5,1
19780,5,1
5347,8,8
4242,4,2
50618,1,3
37310,4,2
35539,1,1
27064,8,7
42260,8,8
31296,2,2
51702,7,6
40918,7,6
13845,8,8
48285,6,2
18183,8,2
19420,3,6
8017,6,1
54035,5,5
34011,4,6
50845,5,6
59150,8,8
19014,7,8
21195,7,6
22223,6,7
46326,7,1
3772,8,6
43314,5,6
47367,8,8
17148,8,8
18116,5,7
18689,6,1
55065,6,1
15488,8,8
26848,7,8
53270,7,7
22679,8,8
27375,6,6
20033,1,5
3503,6,6
51040,7,8
58624,5,6
27512,5,6
24676,8,8
32757,6,6
55412,8,8
50156,7,8
50345,5,6
35193,3,5
50562,3,4
55966,2,6
203,8,8
10543,8,8
56205,8,8
33155,2,4
54892,8,8
47029,4,5
53833,8,8
56255,2,1
50846,6,1
1480,3,5
9027,8,8
50636,6,8
50782,8,8
3038,8,8
15909,8,8
53385,8,8
20692,6,8
24182,6,6
42420,2,5
11959,7,7
30419,5,6
44913,1,2
51188,8,8
4301,5,2
44575,1,1
36813,8,8
53722,8,8
15663,8,7
46576,7,7
26111,3,6
49106,8,8
30904,2,1
10617,6,2
5778,8,8
5287,8,8
56575,8,8
28905,3,1
58003,4,5
17866,8,8
4030,7,8
44955,8,6
24011,7,7
14889,8,8
49208,3,2
11162,5,5
34210,8,1
28924,8,8
47604,2,1
7538,7,8
21964,5,7
58355,4,6
31910,3,6
55178,3,1
42605,1,2
21664,7,6
4082,7,8
4097,7,8
17585,8,8
24446,8,8
40169,6,6
18103,7,5
3601,7,7
16810,5,1
51051,8,7
5224,7,2
415,6,4
6796,8,6
57479,4,8
42845,3,5
50606,5,6
12359,2,6
26248,8,7
49437,1,2
8927,7,2
735,7,6
21154,7,7
20576,7,8
32871,8,8
20823,1,2
26035,5,1
18225,8,8
35755,8,8
49564,8,1
995,7,6
50436,8,8
16948,7,8
46414,7,8
11431,8,8
51324,7,7
17446,8,8
38187,2,1
12269,4,2
1689,7,8
7342,8,8
26431,8,2
39214,7,8
8016,7,8
55905,5,1
15880,7,7
22318,8,8
18006,5,8
1170,8,8
5309,8,8
32720,6,7
9877,6,7
42795,7,8
15193,7,6
34963,5,7
55394,5,6
56792,2,5
45187,1,2
41154,7,8
36281,4,5
31611,8,8
24782,5,6
14802,8,7
11484,2,4
13805,2,2
48230,6,1
3281,4,5
31496,7,8
6352,7,2
11080,3,2
50697,8,8
11988,1,2
40441,7,8
32087,6,5
51867,8,8
45221,8,7
16168,1,1
36301,8,8
4110,7,8
32759,6,6
31803,2,3
52768,3,6
54523,7,6
50404,7,7
28696,5,2
49554,8,8
33566,8,8
17835,7,7
31050,5,5
33443,2,2
15238,8,8
39711,1,2
51423,8,8
51411,8,8
36991,8,8
13234,2,5
29243,7,2
59029,8,8
1801,6,5
42922,4,8
46877,7,8
15648,3,1
50617,7,6
27884,3,5
51201,8,8
23593,8,8
3268,7,6
32798,1,5
23143,8,8
23946,7,7
27650,5,2
8637,5,5
55068,8,8
19253,6,2
34181,1,1
33094,8,6
42317,8,8
36062,5,5
3231,4,7
46543,7,7
26178,4,7
40432,6,7
51469,8,8
9255,2,2
9559,8,8
37911,8,8
49911,6,6
54115,5,6
17992,6,1
53476,5,6
51931,7,8
29548,5,2
5882,8,8
56121,7,8
32406,8,8
57595,7,8
33264,2,5
21543,4,2
41197,4,7
45755,7,7
21720,8,8
15171,7,7
52985,1,2
6046,3,6
36582,6,6
32789,8,8
55948,8,8
32930,7,7
20278,8,8
29147,7,8
33410,8,8
30882,8,8
7513,8,1
10734,8,6
48538,3,5
11886,7,6
12115,3,3
9391,7,7
57577,4,3
53540,1,1
22229,5,2
9314,8,1
40470,1,2
31763,5,7
28563,8,8
31667,7,7
38586,8,8
49103,8,7
39457,5,2
47435,2,1
32829,4,5
21211,8,8
9007,8,8
50621,8,5
26564,8,8
42951,8,8
30209,7,7
27207,4,1
53313,8,8
40217,7,6
58279,2,1
44676,7,7
22810,3,5
5819,7,7
48560,6,6
56074,8,8
2448,8,1
39359,2,1
25002,7,5
23733,8,8
13785,7,8
26193,8,8
15324,6,7
28581,5,1
40414,8,8
7597,6,8
622,6,6
20976,5,6
44272,7,6
51797,7,7
30546,4,6
1089,7,8
1533,1,4
7431,7,2
35484,2,5
25479,8,8
34332,2,5
16230,2,2
27705,8,8
46388,4,6
49173,7,6
10259,7,7
44302,1,2
36927,8,8
5663,8,8
11274,1,1
26168,8,8
6092,8,8
8275,4,2
57197,3,6
28614,5,6
58767,6,8
42603,7,6
2033,8,8
31284,7,8
19842,8,8
27874,6,6
25092,8,8
3079,7,8
17812,7,7
14615,5,5
29269,5,6
54970,6,8
52311,3,7
24441,5,6
19201,8,8
33472,8,6
39269,6,6
26031,6,6
47228,7,6
41405,5,5
58366,7,8
48005,6,7
44614,6,7
11340,8,8
51630,1,1
30734,3,4
33681,3,1
53909,2,2
19364,8,8
1785,7,8
45720,8,7
8712,7,8
17991,4,5
30767,7,7
29860,7,2
4595,7,8
14,7,8
42230,1,1
29784,3,2
46194,8,8
46800,8,7
48705,2,6
49327,6,6
2403,6,6
36381,7,1
36088,8,8
10479,2,4
56805,8,8
36995,8,8
15742,7,8
38333,8,7
53025,6,8
7191,5,6
660,8,6
431,6,7
31543,5,1
46770,8,8
54853,2,2
26783,8,8
13136,7,6
33485,6,6
18508,7,2
25278,2,8
47111,8,8
17695,7,8
31372,6,7
21903,8,8
23554,1,2
48874,1,3
14474,1,2
27436,2,6
31418,5,1
3042,6,8
13317,7,6
9888,8,8
8672,8,8
3849,4,5
11163,6,6
28569,5,1
53145,4,5
32709,2,2
20980,8,8
53128,6,8
16953,8,7
35418,4,5
43323,7,7
22617,7,8
42405,4,6
387,4,5
11457,7,8
45651,7,8
55931,8,6
52665,7,8
29686,5,6
20005,8,8
31446,6,7
53794,8,8
15438,5,7
13412,6,2
17205,5,7
53569,1,2
57966,2,4
50265,7,6
39687,5,2
16995,7,8
5049,7,6
58882,7,7
48537,5,2
14465,8,8
37759,7,5
59314,6,5
8316,2,2
24450,8,8
15725,5,2
33530,8,8
26359,1,3
32986,8,8
39712,5,7
54220,5,2
8928,8,8
40483,1,4
38322,5,5
44276,4,5
29613,5,6
50165,7,6
55113,1,2
49389,6,6
57664,7,8
12364,8,8
25834,3,5
48803,3,4
53966,7,7
2230,4,5
25970,7,7
58309,6,8
35348,8,8
10263,2,5
41274,7,8
16466,8,7
55677,7,6
38119,7,8
22511,5,7
46695,5,6
41062,7,8
19351,4,7
1572,3,2
58704,7,2
33468,6,5
26661,1,2
41619,6,7
55407,5,1
28159,8,7
17547,6,6
7842,5,8
24378,7,7
